ticker,date,sentiment,news_count
AMZN,2024-05-19,0.7043,7
AMZN,2024-05-20,0.9006,17
AMZN,2024-05-21,0.8188,32
AMZN,2024-05-22,0.7291,24
AMZN,2024-05-23,0.7805,28
AMZN,2024-05-24,0.8138,13
AMZN,2024-05-25,0.8283,21
AMZN,2024-05-26,0.8589,7
AMZN,2024-05-27,0.8053,12
AMZN,2024-05-28,0.8213,12
AMZN,2024-05-29,0.6257,24
AMZN,2024-05-30,0.7064,25
AMZN,2024-05-31,0.7237,16
AMZN,2024-06-01,0.7529,23
AMZN,2024-06-02,0.803,8
AMZN,2024-06-03,0.7183,10
AMZN,2024-06-04,0.988,11
AMZN,2024-06-05,0.8602,26
AMZN,2024-06-06,0.9065,15
AMZN,2024-06-07,0.7347,27
AMZN,2024-06-08,0.9362,14
AMZN,2024-06-09,0.8956,5
AMZN,2024-06-10,0.7804,18
AMZN,2024-06-11,0.882,21
AMZN,2024-06-12,0.8152,28
AMZN,2024-06-13,0.9604,17
AMZN,2024-06-14,0.7383,15
AMZN,2024-06-15,0.5837,9
AMZN,2024-06-16,0.7478,4
AMZN,2024-06-17,0.6941,15
AMZN,2024-06-18,0.4679,23
AMZN,2024-06-19,0.7688,22
AMZN,2024-06-20,0.8805,19
AMZN,2024-06-21,0.7471,19
AMZN,2024-06-22,0.8611,8
AMZN,2024-06-23,0.6344,10
AMZN,2024-06-24,0.6524,27
AMZN,2024-06-25,0.7894,20
AMZN,2024-06-26,0.7165,30
AMZN,2024-06-27,0.7746,29
AMZN,2024-06-28,0.7814,23
AMZN,2024-06-29,0.9473,8
AMZN,2024-06-30,0.8396,9
AMZN,2024-07-01,0.6641,17
AMZN,2024-07-02,0.8274,17
AMZN,2024-07-03,0.8469,26
AMZN,2024-07-04,0.9049,16
AMZN,2024-07-05,0.6999,20
AMZN,2024-07-06,0.6826,9
AMZN,2024-07-07,0.9665,10
AMZN,2024-07-08,0.9524,8
AMZN,2024-07-09,0.7379,18
AMZN,2024-07-10,0.7421,29
AMZN,2024-07-11,0.7778,26
AMZN,2024-07-12,0.7535,16
AMZN,2024-07-13,0.6505,12
AMZN,2024-07-14,0.7698,16
AMZN,2024-07-15,0.7114,24
AMZN,2024-07-16,0.7409,22
AMZN,2024-07-17,0.5366,25
AMZN,2024-07-18,0.7941,19
AMZN,2024-07-19,0.4001,14
AMZN,2024-07-20,0.5764,8
AMZN,2024-07-21,0.999,1
AMZN,2024-07-22,0.7468,24
AMZN,2024-07-23,0.7001,28
AMZN,2024-07-24,0.8992,16
AMZN,2024-07-25,0.7331,29
AMZN,2024-07-26,0.7916,17
AMZN,2024-07-27,0.8633,4
AMZN,2024-07-28,0.5901,16
AMZN,2024-07-29,0.7793,21
AMZN,2024-07-30,0.6343,30
AMZN,2024-07-31,0.8783,24
AMZN,2024-08-01,0.7401,24
AMZN,2024-08-02,0.4338,40
AMZN,2024-08-03,0.6458,6
AMZN,2024-08-04,0.5456,8
AMZN,2024-08-05,0.4211,31
AMZN,2024-08-06,0.6689,21
AMZN,2024-08-07,0.6847,27
AMZN,2024-08-08,0.5949,17
AMZN,2024-08-09,0.5993,11
AMZN,2024-08-10,0.5888,13
AMZN,2024-08-11,0.8304,11
AMZN,2024-08-12,0.7916,18
AMZN,2024-08-13,0.8451,17
AMZN,2024-08-14,0.9253,24
AMZN,2024-08-15,0.7147,20
AMZN,2024-08-16,0.7973,18
AMZN,2024-08-17,0.8667,9
AMZN,2024-08-18,0.5794,7
AMZN,2024-08-19,0.8849,15
AMZN,2024-08-20,0.8985,11
AMZN,2024-08-21,0.7276,7
AMZN,2024-08-22,0.6487,18
AMZN,2024-08-23,0.6596,23
AMZN,2024-08-24,0.7237,9
AMZN,2024-08-25,0.9536,7
AMZN,2024-08-26,0.775,14
AMZN,2024-08-27,0.6648,10
AMZN,2024-08-28,0.7454,12
AMZN,2024-08-29,0.708,13
AMZN,2024-08-30,0.5987,18
AMZN,2024-08-31,0.8275,8
AMZN,2024-09-01,0.7531,10
AMZN,2024-09-02,0.3538,5
AMZN,2024-09-03,0.738,13
AMZN,2024-09-04,0.8261,9
AMZN,2024-09-05,0.8394,17
AMZN,2024-09-06,0.5399,10
AMZN,2024-09-07,0.7255,6
AMZN,2024-09-08,0.8556,10
AMZN,2024-09-09,0.6781,9
AMZN,2024-09-10,0.8287,23
AMZN,2024-09-11,0.7913,19
AMZN,2024-09-12,0.8702,18
AMZN,2024-09-13,0.742,14
AMZN,2024-09-14,0.5256,13
AMZN,2024-09-15,0.8775,4
AMZN,2024-09-16,0.601,21
AMZN,2024-09-17,0.7893,31
AMZN,2024-09-18,0.8684,15
AMZN,2024-09-19,0.7258,16
AMZN,2024-09-20,0.997,2
AMZN,2024-09-21,0.425,13
AMZN,2024-09-22,0.5876,5
AMZN,2024-09-23,0.9725,6
AMZN,2024-09-24,0.7619,15
AMZN,2024-09-25,0.7268,14
AMZN,2024-09-26,0.9003,15
AMZN,2024-09-27,0.9128,16
AMZN,2024-09-28,0.6149,11
AMZN,2024-09-29,0.7407,12
AMZN,2024-09-30,0.7862,13
AMZN,2024-10-01,0.6083,13
AMZN,2024-10-02,0.5257,18
AMZN,2024-10-03,0.8107,23
AMZN,2024-10-04,0.8604,17
AMZN,2024-10-05,0.6757,15
AMZN,2024-10-06,0.9412,9
AMZN,2024-10-07,0.6273,21
AMZN,2024-10-08,0.6689,15
AMZN,2024-10-09,0.893,24
AMZN,2024-10-10,0.8489,17
AMZN,2024-10-11,0.8824,12
AMZN,2024-10-12,0.998,2
AMZN,2024-10-13,0.6358,9
AMZN,2024-10-14,0.9995,2
AMZN,2024-10-15,0.7815,17
AMZN,2024-10-16,0.812,38
AMZN,2024-10-17,0.9002,38
AMZN,2024-10-18,0.8947,31
AMZN,2024-10-19,0.7567,7
AMZN,2024-10-20,0.836,10
AMZN,2024-10-21,0.5151,10
AMZN,2024-10-22,0.6868,4
AMZN,2024-10-23,0.134,3
AMZN,2024-10-24,0.4915,2
AMZN,2024-10-25,0.7935,2
AMZN,2024-10-26,0.513,5
AMZN,2024-10-27,0.6335,2
AMZN,2024-10-28,-0.09,1
AMZN,2024-10-29,0.7773,6
AMZN,2024-10-30,0.48,2
AMZN,2024-10-31,0.5003,6
AMZN,2024-11-01,0.5684,8
AMZN,2024-11-02,0.6445,2
AMZN,2024-11-03,0.422,1
AMZN,2024-11-04,0.3926,8
AMZN,2024-11-05,0.3057,3
AMZN,2024-11-06,0.4077,3
AMZN,2024-11-07,0.7266,7
AMZN,2024-11-08,0.2932,6
AMZN,2024-11-09,0.211,2
AMZN,2024-11-10,0.367,3
AMZN,2024-11-11,0.178,1
AMZN,2024-11-12,0.288,4
AMZN,2024-11-13,-0.0378,4
AMZN,2024-11-14,0.584,3
AMZN,2024-11-15,0.2746,5
AMZN,2024-11-16,0.094,5
AMZN,2024-11-17,0.3185,2
AMZN,2024-11-18,0.4973,3
AMZN,2024-11-20,0.284,2
AMZN,2024-11-21,0.0773,4
AMZN,2024-11-22,0.4333,3
AMZN,2024-11-23,0.5723,3
AMZN,2024-11-24,0.402,1
AMZN,2024-11-26,-0.055,8
AMZN,2024-11-27,0.666,3
AMZN,2024-11-28,0.3406,5
AMZN,2024-11-29,0.4593,3
AMZN,2024-11-30,0.0,2
AMZN,2024-12-01,0.7375,2
AMZN,2024-12-02,0.079,4
AMZN,2024-12-03,0.4,3
AMZN,2024-12-04,0.7014,5
AMZN,2024-12-05,0.545,2
AMZN,2024-12-06,0.533,3
AMZN,2024-12-07,0.3585,4
AMZN,2024-12-08,0.5367,3
AMZN,2024-12-09,0.4468,4
AMZN,2024-12-10,0.3788,5
AMZN,2024-12-11,0.355,2
AMZN,2024-12-12,0.045,4
AMZN,2024-12-13,0.456,6
AMZN,2024-12-14,0.0013,4
AMZN,2024-12-15,0.178,1
AMZN,2024-12-16,0.3658,4
AMZN,2024-12-17,0.258,7
AMZN,2024-12-18,0.355,2
AMZN,2024-12-19,0.37,2
AMZN,2024-12-20,0.28,2
AMZN,2024-12-21,0.71,1
AMZN,2024-12-22,0.2,3
AMZN,2024-12-23,0.6273,3
AMZN,2024-12-24,0.6818,4
AMZN,2024-12-25,0.3017,3
AMZN,2024-12-26,0.4305,2
AMZN,2024-12-27,0.3993,3
AMZN,2024-12-28,0.2995,2
AMZN,2024-12-29,-0.273,2
AMZN,2024-12-31,0.4363,6
AMZN,2025-01-01,0.71,1
AMZN,2025-01-02,0.4935,2
AMZN,2025-01-03,0.6197,6
AMZN,2025-01-04,0.6407,7
AMZN,2025-01-05,0.259,3
AMZN,2025-01-06,0.3503,4
AMZN,2025-01-07,0.5722,10
AMZN,2025-01-08,0.6993,4
AMZN,2025-01-09,0.2468,4
AMZN,2025-01-10,0.4623,4
AMZN,2025-01-11,0.1977,7
AMZN,2025-01-12,0.632,7
AMZN,2025-01-13,0.328,5
AMZN,2025-01-14,0.7496,13
AMZN,2025-01-15,0.6303,9
AMZN,2025-01-16,0.7588,10
AMZN,2025-01-17,0.7533,14
AMZN,2025-01-18,0.8578,12
AMZN,2025-01-19,0.8234,12
AMZN,2025-01-20,0.8866,9
AMZN,2025-01-21,0.9868,4
AMZN,2025-01-22,0.7067,20
AMZN,2025-01-23,0.7071,15
AMZN,2025-01-24,0.7951,16
AMZN,2025-01-25,0.7138,14
AMZN,2025-01-26,0.6537,3
AMZN,2025-01-27,0.8099,20
AMZN,2025-01-28,0.7701,19
AMZN,2025-01-29,0.7305,14
AMZN,2025-01-30,0.5504,19
AMZN,2025-01-31,0.77,25
AMZN,2025-02-01,0.648,16
AMZN,2025-02-02,0.6635,13
AMZN,2025-02-03,0.5955,34
AMZN,2025-02-04,0.997,2
AMZN,2025-02-05,0.719,28
AMZN,2025-02-06,0.7468,20
AMZN,2025-02-07,0.5012,32
AMZN,2025-02-08,0.7867,17
AMZN,2025-02-09,0.9397,7
AMZN,2025-02-10,0.786,22
AMZN,2025-02-11,0.8847,26
AMZN,2025-02-12,0.6748,26
AMZN,2025-02-13,0.642,20
AMZN,2025-02-14,0.7734,32
AMZN,2025-02-15,0.8638,8
AMZN,2025-02-16,0.6209,7
AMZN,2025-02-17,0.8566,12
AMZN,2025-02-18,0.6129,11
AMZN,2025-02-19,0.6687,20
AMZN,2025-02-20,0.6851,22
AMZN,2025-02-21,0.5145,21
AMZN,2025-02-22,0.8665,11
AMZN,2025-02-23,0.7141,21
AMZN,2025-02-24,0.767,16
AMZN,2025-02-25,0.6337,20
AMZN,2025-02-26,0.6506,34
AMZN,2025-02-27,0.7369,34
AMZN,2025-02-28,0.7265,15
AMZN,2025-03-01,0.8404,8
AMZN,2025-03-02,0.6404,8
AMZN,2025-03-03,0.5586,11
AMZN,2025-03-04,0.8438,16
AMZN,2025-03-05,0.7044,27
AMZN,2025-03-06,0.5419,26
AMZN,2025-03-07,0.7115,18
AMZN,2025-03-08,0.7895,11
AMZN,2025-03-09,0.6224,8
AMZN,2025-03-10,0.5774,20
AMZN,2025-03-11,0.682,5
AMZN,2025-03-12,0.5914,22
AMZN,2025-03-13,0.4372,10
AMZN,2025-03-14,0.3249,8
AMZN,2025-03-15,0.6357,9
GOOGL,2021-06-01,0.7205,24
GOOGL,2021-06-02,0.7188,33
GOOGL,2021-06-03,0.6018,25
GOOGL,2021-06-04,0.715,30
GOOGL,2021-06-05,0.5098,9
GOOGL,2021-06-06,0.525,7
GOOGL,2021-06-07,0.6648,38
GOOGL,2021-06-08,0.5744,35
GOOGL,2021-06-09,0.7868,29
GOOGL,2021-06-10,0.4727,33
GOOGL,2021-06-11,0.5041,39
GOOGL,2021-06-12,0.7133,11
GOOGL,2021-06-13,0.5293,8
GOOGL,2021-06-14,0.6734,42
GOOGL,2021-06-15,0.7445,47
GOOGL,2021-06-16,0.6261,49
GOOGL,2021-06-17,0.8206,26
GOOGL,2021-06-18,0.7529,16
GOOGL,2021-06-19,0.5416,11
GOOGL,2021-06-20,1.0,2
GOOGL,2021-06-21,0.6664,25
GOOGL,2021-06-22,0.6387,54
GOOGL,2021-06-23,0.6575,26
GOOGL,2021-06-24,0.6598,61
GOOGL,2021-06-25,0.4103,43
GOOGL,2021-06-26,0.1314,8
GOOGL,2021-06-27,0.9975,2
GOOGL,2021-06-28,0.3526,43
GOOGL,2021-06-29,0.5333,40
GOOGL,2021-06-30,0.4615,49
GOOGL,2021-07-01,0.5394,28
GOOGL,2021-07-02,0.4593,22
GOOGL,2021-07-03,0.5597,3
GOOGL,2021-07-04,0.778,1
GOOGL,2021-07-05,-0.2155,8
GOOGL,2021-07-06,0.4363,16
GOOGL,2021-07-07,0.2158,33
GOOGL,2021-07-08,0.2597,35
GOOGL,2021-07-09,0.3479,15
GOOGL,2021-07-10,0.5316,8
GOOGL,2021-07-11,0.8645,2
GOOGL,2021-07-12,0.5883,22
GOOGL,2021-07-13,0.3389,30
GOOGL,2021-07-14,0.7667,16
GOOGL,2021-07-15,0.3051,16
GOOGL,2021-07-16,0.6828,16
GOOGL,2021-07-17,0.3437,3
GOOGL,2021-07-18,0.3228,4
GOOGL,2021-07-19,0.8709,14
GOOGL,2021-07-20,0.6904,23
GOOGL,2021-07-21,0.6135,19
GOOGL,2021-07-22,0.6775,22
GOOGL,2021-07-23,0.5327,28
GOOGL,2021-07-24,0.5237,3
GOOGL,2021-07-25,0.5915,6
GOOGL,2021-07-26,0.4505,25
GOOGL,2021-07-27,0.4882,50
GOOGL,2021-07-28,0.4902,66
GOOGL,2021-07-29,0.501,38
GOOGL,2021-07-30,0.5184,21
GOOGL,2021-07-31,0.2692,5
GOOGL,2021-08-01,0.119,4
GOOGL,2021-08-02,0.5546,25
GOOGL,2021-08-03,0.5986,19
GOOGL,2021-08-04,0.4817,10
GOOGL,2021-08-05,0.6455,17
GOOGL,2021-08-06,0.5886,21
GOOGL,2021-08-07,0.2148,6
GOOGL,2021-08-08,0.81,4
GOOGL,2021-08-09,0.7657,11
GOOGL,2021-08-10,0.4861,19
GOOGL,2021-08-11,0.4718,21
GOOGL,2021-08-12,0.5551,18
GOOGL,2021-08-13,0.3794,15
GOOGL,2021-08-14,0.6123,6
GOOGL,2021-08-15,0.379,2
GOOGL,2021-08-16,0.3473,24
GOOGL,2021-08-17,0.4468,16
GOOGL,2021-08-18,0.6774,16
GOOGL,2021-08-19,0.481,19
GOOGL,2021-08-20,0.1675,24
GOOGL,2021-08-21,0.9155,4
GOOGL,2021-08-22,-0.599,1
GOOGL,2021-08-23,0.4103,10
GOOGL,2021-08-24,0.6348,22
GOOGL,2021-08-25,0.5374,33
GOOGL,2021-08-26,0.614,16
GOOGL,2021-08-27,0.4032,23
GOOGL,2021-08-28,-0.0444,5
GOOGL,2021-08-29,0.74,4
GOOGL,2021-08-30,0.6862,21
GOOGL,2021-08-31,0.5963,27
GOOGL,2021-09-01,0.392,22
GOOGL,2021-09-02,0.4477,23
GOOGL,2021-09-03,0.3078,13
GOOGL,2021-09-04,0.5516,5
GOOGL,2021-09-05,0.8475,4
GOOGL,2021-09-06,0.996,2
GOOGL,2021-09-07,0.4653,11
GOOGL,2021-09-08,0.5904,28
GOOGL,2021-09-09,0.8091,21
GOOGL,2021-09-10,0.3981,29
GOOGL,2021-09-11,0.7023,6
GOOGL,2021-09-12,0.4578,4
GOOGL,2021-09-13,0.8798,14
GOOGL,2021-09-14,0.2973,23
GOOGL,2021-09-15,0.4176,24
GOOGL,2021-09-16,0.3942,19
GOOGL,2021-09-17,0.4523,18
GOOGL,2021-09-18,0.238,7
GOOGL,2021-09-19,0.014,4
GOOGL,2021-09-20,0.3727,15
GOOGL,2021-09-21,0.4735,29
GOOGL,2021-09-22,0.4999,24
GOOGL,2021-09-23,0.1836,19
GOOGL,2021-09-24,0.2404,15
GOOGL,2021-09-25,0.4575,4
GOOGL,2021-09-26,0.3638,6
GOOGL,2021-09-27,0.5303,24
GOOGL,2021-09-28,0.5185,24
GOOGL,2021-09-29,0.0517,34
GOOGL,2021-09-30,0.1548,21
GOOGL,2021-10-01,0.6204,20
GOOGL,2021-10-02,0.2842,12
GOOGL,2021-10-03,0.3988,4
GOOGL,2021-10-04,0.5524,29
GOOGL,2021-10-05,0.5125,32
GOOGL,2021-10-06,0.6594,26
GOOGL,2021-10-07,0.4431,23
GOOGL,2021-10-08,0.3046,22
GOOGL,2021-10-09,-0.0725,8
GOOGL,2021-10-11,0.366,14
GOOGL,2021-10-12,0.4822,21
GOOGL,2021-10-13,0.7627,16
GOOGL,2021-10-14,0.601,20
GOOGL,2021-10-15,0.5216,10
GOOGL,2021-10-16,0.1452,5
GOOGL,2021-10-17,0.778,4
GOOGL,2021-10-18,0.5857,18
GOOGL,2021-10-19,0.6399,37
GOOGL,2021-10-20,0.4499,26
GOOGL,2021-10-21,0.253,48
GOOGL,2021-10-22,0.2114,40
GOOGL,2021-10-23,0.9705,2
GOOGL,2021-10-24,0.653,9
GOOGL,2021-10-25,0.4392,39
GOOGL,2021-10-26,0.578,49
GOOGL,2021-10-27,0.5455,54
GOOGL,2021-10-28,0.483,39
GOOGL,2021-10-29,0.4726,37
GOOGL,2021-10-30,0.5549,8
GOOGL,2021-10-31,0.7211,8
GOOGL,2021-11-01,0.7837,17
GOOGL,2021-11-02,0.6247,23
GOOGL,2021-11-03,0.5491,15
GOOGL,2021-11-04,0.5543,25
GOOGL,2021-11-05,0.4721,20
GOOGL,2021-11-06,0.2453,4
GOOGL,2021-11-07,0.997,3
GOOGL,2021-11-08,0.4089,18
GOOGL,2021-11-09,0.8394,12
GOOGL,2021-11-10,0.3967,29
GOOGL,2021-11-11,0.7712,20
GOOGL,2021-11-12,0.741,12
GOOGL,2021-11-13,0.5187,9
GOOGL,2021-11-14,0.7543,4
GOOGL,2021-11-15,0.6234,15
GOOGL,2021-11-16,0.2656,27
GOOGL,2021-11-17,0.425,21
GOOGL,2021-11-18,0.5106,18
GOOGL,2021-11-19,0.5653,29
GOOGL,2021-11-20,0.891,5
GOOGL,2021-11-21,0.9333,7
GOOGL,2021-11-22,0.7465,15
GOOGL,2021-11-23,0.4485,26
GOOGL,2021-11-24,0.5257,15
GOOGL,2021-11-25,0.9778,5
GOOGL,2021-11-26,0.7715,19
GOOGL,2021-11-27,0.4454,5
GOOGL,2021-11-28,0.3952,5
GOOGL,2021-11-29,0.5341,19
GOOGL,2021-11-30,0.4714,20
GOOGL,2021-12-01,0.5619,20
GOOGL,2021-12-02,0.4918,19
GOOGL,2021-12-03,0.4889,26
GOOGL,2021-12-04,0.408,3
GOOGL,2021-12-05,0.778,2
GOOGL,2021-12-06,0.794,24
GOOGL,2021-12-07,0.3127,29
GOOGL,2021-12-08,0.6725,47
GOOGL,2021-12-09,0.5037,21
GOOGL,2021-12-10,0.6643,20
GOOGL,2021-12-11,0.6401,12
GOOGL,2021-12-12,0.973,2
GOOGL,2021-12-13,0.3986,21
GOOGL,2021-12-14,0.3188,34
GOOGL,2021-12-15,0.4081,26
GOOGL,2021-12-16,0.3949,29
GOOGL,2021-12-17,0.5385,31
GOOGL,2021-12-18,0.7622,6
GOOGL,2021-12-19,0.2312,12
GOOGL,2021-12-20,0.4333,26
GOOGL,2021-12-21,0.5908,18
GOOGL,2021-12-22,0.5084,22
GOOGL,2021-12-23,0.803,17
GOOGL,2021-12-24,0.1369,12
GOOGL,2021-12-27,0.4822,15
GOOGL,2021-12-28,0.6195,33
GOOGL,2021-12-29,0.7017,17
GOOGL,2021-12-30,0.7598,10
GOOGL,2021-12-31,0.5764,14
GOOGL,2022-01-02,0.715,1
GOOGL,2022-01-03,0.7012,11
GOOGL,2022-01-04,0.5759,19
GOOGL,2022-01-05,0.3684,22
GOOGL,2022-01-06,0.4775,25
GOOGL,2022-01-07,0.5161,32
GOOGL,2022-01-09,0.7648,6
GOOGL,2022-01-10,0.7092,28
GOOGL,2022-01-11,0.6954,18
GOOGL,2022-01-12,0.8046,23
GOOGL,2022-01-13,0.5157,24
GOOGL,2022-01-14,0.4215,34
GOOGL,2022-01-15,0.7183,3
GOOGL,2022-01-16,0.103,1
GOOGL,2022-01-17,0.543,11
GOOGL,2022-01-18,0.6566,27
GOOGL,2022-01-19,0.6182,32
GOOGL,2022-01-20,0.4007,47
GOOGL,2022-01-21,0.4468,38
GOOGL,2022-01-22,0.6112,5
GOOGL,2022-01-23,0.5883,3
GOOGL,2022-01-24,0.6347,40
GOOGL,2022-01-25,0.5353,34
GOOGL,2022-01-26,0.6476,20
GOOGL,2022-01-27,0.613,25
GOOGL,2022-01-28,0.5364,28
GOOGL,2022-01-29,0.0533,4
GOOGL,2022-01-30,0.9725,4
GOOGL,2022-01-31,0.5279,33
GOOGL,2022-02-01,0.6044,57
GOOGL,2022-02-02,0.4683,107
GOOGL,2022-02-03,0.4243,57
GOOGL,2022-02-04,0.5989,43
GOOGL,2022-02-05,0.4754,7
GOOGL,2022-02-06,0.5285,12
GOOGL,2022-02-07,0.5347,41
GOOGL,2022-02-08,0.6055,26
GOOGL,2022-02-09,0.5343,28
GOOGL,2022-02-10,0.4294,26
GOOGL,2022-02-11,0.5935,25
GOOGL,2022-02-12,0.4875,6
GOOGL,2022-02-13,-0.5365,2
GOOGL,2022-02-14,0.3574,21
GOOGL,2022-02-15,0.4241,20
GOOGL,2022-02-16,0.5441,24
GOOGL,2022-02-17,0.2723,20
GOOGL,2022-02-18,0.2156,22
GOOGL,2022-02-19,0.2195,4
GOOGL,2022-02-20,0.857,3
GOOGL,2022-02-21,0.7212,15
GOOGL,2022-02-22,0.7857,14
GOOGL,2022-02-23,0.6065,16
GOOGL,2022-02-24,0.3358,24
GOOGL,2022-02-25,0.1786,17
GOOGL,2022-02-26,0.1294,5
GOOGL,2022-02-27,-0.2265,11
GOOGL,2022-02-28,-0.1547,21
GOOGL,2022-03-01,-0.0223,24
GOOGL,2022-03-02,0.4519,35
GOOGL,2022-03-03,0.6874,22
GOOGL,2022-03-04,-0.0509,28
GOOGL,2022-03-05,0.077,1
GOOGL,2022-03-06,0.223,5
GOOGL,2022-03-07,0.3247,27
GOOGL,2022-03-08,0.3728,48
GOOGL,2022-03-09,0.4798,27
GOOGL,2022-03-10,0.4906,41
GOOGL,2022-03-11,0.1505,32
GOOGL,2022-03-12,0.2313,6
GOOGL,2022-03-13,0.8015,2
GOOGL,2022-03-14,0.2514,26
GOOGL,2022-03-15,0.1731,14
GOOGL,2022-03-16,0.2982,21
GOOGL,2022-03-17,0.3154,17
GOOGL,2022-03-18,0.3504,16
GOOGL,2022-03-19,-0.1072,6
GOOGL,2022-03-20,0.474,3
GOOGL,2022-03-21,-0.147,19
GOOGL,2022-03-22,0.793,16
GOOGL,2022-03-23,0.254,22
GOOGL,2022-03-24,0.5658,36
GOOGL,2022-03-25,0.472,24
GOOGL,2022-03-26,0.747,3
GOOGL,2022-03-27,0.045,3
GOOGL,2022-03-28,0.6594,22
GOOGL,2022-03-29,0.411,30
GOOGL,2022-03-30,0.5052,28
GOOGL,2022-03-31,0.3444,22
GOOGL,2022-04-01,0.3383,19
GOOGL,2022-04-02,0.4946,5
GOOGL,2022-04-03,0.7881,7
GOOGL,2022-04-04,0.6719,20
GOOGL,2022-04-05,0.3847,32
GOOGL,2022-04-06,0.5832,32
GOOGL,2022-04-07,0.3011,28
GOOGL,2022-04-08,0.7119,15
GOOGL,2022-04-09,-0.162,7
GOOGL,2022-04-10,0.5314,5
GOOGL,2022-04-11,0.292,26
GOOGL,2022-04-12,0.4493,21
GOOGL,2022-04-13,0.4976,28
GOOGL,2022-04-14,0.5354,23
GOOGL,2022-04-15,0.7536,8
GOOGL,2022-04-16,0.383,3
GOOGL,2022-04-17,0.6118,4
GOOGL,2022-04-18,0.7611,15
GOOGL,2022-04-19,0.5654,21
GOOGL,2022-04-20,0.7069,22
GOOGL,2022-04-21,0.2742,22
GOOGL,2022-04-22,0.3571,31
GOOGL,2022-04-23,0.997,1
GOOGL,2022-04-24,0.934,2
GOOGL,2022-04-25,0.5226,21
GOOGL,2022-04-26,0.3017,63
GOOGL,2022-04-27,0.2237,75
GOOGL,2022-04-28,0.4161,22
GOOGL,2022-04-29,0.456,30
GOOGL,2022-04-30,-0.0233,3
GOOGL,2022-05-01,0.35,3
GOOGL,2022-05-02,0.4917,24
GOOGL,2022-05-03,0.492,23
GOOGL,2022-05-04,0.5982,26
GOOGL,2022-05-05,0.5316,17
GOOGL,2022-05-06,-0.1184,15
GOOGL,2022-05-07,0.195,3
GOOGL,2022-05-08,0.239,5
GOOGL,2022-05-09,0.6888,16
GOOGL,2022-05-10,0.2474,24
GOOGL,2022-05-11,0.7253,21
GOOGL,2022-05-12,0.2568,19
GOOGL,2022-05-13,0.3793,16
GOOGL,2022-05-14,0.7275,2
GOOGL,2022-05-15,0.4888,5
GOOGL,2022-05-16,0.3519,14
GOOGL,2022-05-17,0.2572,17
GOOGL,2022-05-18,0.4487,21
GOOGL,2022-05-19,0.5305,17
GOOGL,2022-05-20,0.4485,24
GOOGL,2022-05-21,0.3872,6
GOOGL,2022-05-22,0.0295,2
GOOGL,2022-05-23,0.5492,19
GOOGL,2022-05-24,0.2832,32
GOOGL,2022-05-25,0.559,26
GOOGL,2022-05-26,0.598,21
GOOGL,2022-05-27,0.7931,24
GOOGL,2022-05-28,0.0297,3
GOOGL,2022-05-29,-0.391,5
GOOGL,2022-05-30,0.9219,12
GOOGL,2022-05-31,0.6587,19
GOOGL,2022-06-01,0.7179,29
GOOGL,2022-06-02,0.3266,23
GOOGL,2022-06-03,0.3079,16
GOOGL,2022-06-04,0.3301,7
GOOGL,2022-06-05,0.992,2
GOOGL,2022-06-06,0.5378,25
GOOGL,2022-06-07,0.6225,26
GOOGL,2022-06-08,0.6496,22
GOOGL,2022-06-09,0.5146,19
GOOGL,2022-06-10,0.6421,24
GOOGL,2022-06-11,0.074,5
GOOGL,2022-06-12,0.612,4
GOOGL,2022-06-13,0.2312,25
GOOGL,2022-06-14,0.5696,23
GOOGL,2022-06-15,0.5103,21
GOOGL,2022-06-16,0.1628,24
GOOGL,2022-06-17,0.3802,22
GOOGL,2022-06-18,0.782,4
GOOGL,2022-06-19,0.66,2
GOOGL,2022-06-20,0.6989,12
GOOGL,2022-06-21,0.6676,30
GOOGL,2022-06-22,0.1634,29
GOOGL,2022-06-23,0.3004,35
GOOGL,2022-06-24,0.3171,20
GOOGL,2022-06-25,0.4367,6
GOOGL,2022-06-26,0.3245,6
GOOGL,2022-06-27,0.4991,23
GOOGL,2022-06-28,0.2979,27
GOOGL,2022-06-29,0.3759,37
GOOGL,2022-06-30,0.3959,33
GOOGL,2022-07-01,0.5747,33
GOOGL,2022-07-02,0.049,7
GOOGL,2022-07-03,-0.288,1
GOOGL,2022-07-04,0.4685,4
GOOGL,2022-07-05,0.365,28
GOOGL,2022-07-06,0.5395,30
GOOGL,2022-07-07,0.4131,25
GOOGL,2022-07-08,0.5859,25
GOOGL,2022-07-09,0.077,1
GOOGL,2022-07-10,-0.1083,3
GOOGL,2022-07-11,0.3098,18
GOOGL,2022-07-12,0.5067,20
GOOGL,2022-07-13,0.329,34
GOOGL,2022-07-14,0.2486,24
GOOGL,2022-07-15,0.4396,22
GOOGL,2022-07-16,0.4887,3
GOOGL,2022-07-17,0.3817,3
GOOGL,2022-07-18,0.2751,30
GOOGL,2022-07-19,0.3853,36
GOOGL,2022-07-20,0.2885,36
GOOGL,2022-07-21,0.2277,38
GOOGL,2022-07-22,0.1095,36
GOOGL,2022-07-23,0.0616,9
GOOGL,2022-07-24,0.6177,15
GOOGL,2022-07-25,0.234,46
GOOGL,2022-07-26,0.3021,50
GOOGL,2022-07-27,0.3443,63
GOOGL,2022-07-28,0.147,27
GOOGL,2022-07-29,0.322,22
GOOGL,2022-07-30,0.5014,7
GOOGL,2022-07-31,0.529,5
